PERMIT #,CASE_TYPE,CASE_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,STATUS_CODE,Date_Initiated,Date_Issued,TASK_CODE,TASK_DESC,Temp U&O Complete Date,Final U&O Complete Date
2018016674,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2018,3/26/2018,CABUO,U&O Letter,6/21/2019,9/30/2019
2018016676,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2018,3/26/2018,CABUO,U&O Letter,6/21/2019,9/30/2019
2018016716,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,3/26/2018,3/26/2018,CABUO,U&O Letter,,4/4/2019
2018016764,CARR,Building Residential - Rehab,CAA14U009,"Accessory Structure, Garage",DONE,3/26/2018,3/26/2018,CABUO,U&O Letter,,3/1/2019
2018016830,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,3/26/2018,3/26/2018,CABUO,U&O Letter,,5/14/2019
2018016832,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,3/26/2018,3/26/2018,CABUO,U&O Letter,,7/8/2019
2018057845,CACH,Building Commercial - Shell,CAD02B016,"General Office, Professional Services",DONE,9/11/2018,3/26/2019,CABUO,U&O Letter,9/22/2020,3/31/2021
2019014297,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/12/2019,3/26/2019,CABUO,U&O Letter,,8/2/2019
2019015619,CACR,Building Commercial - Rehab,CAF18B008,"Personal Care Svcs, Dry Clean & Laundry",DONE,3/18/2019,3/26/2019,CABUO,U&O Letter,,4/9/2019
2019015730,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/18/2019,3/26/2019,CABUO,U&O Letter,,12/3/2019
2019015740,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/18/2019,3/26/2019,CABUO,U&O Letter,,12/5/2019
2019015748,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/18/2019,3/26/2019,CABUO,U&O Letter,,8/19/2019
2019016251,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/20/2019,3/26/2019,CABUO,U&O Letter,,9/27/2019
2019016267,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/20/2019,3/26/2019,CABUO,U&O Letter,8/15/2019,8/23/2019
2019017517,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2019,3/26/2019,CABUO,U&O Letter,,9/20/2019
2019017525,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,3/26/2019,3/26/2019,CABUO,U&O Letter,,9/20/2019
2020008823,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,2/10/2020,3/26/2020,CABUO,U&O Letter,,8/5/2020
2020008825,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,2/10/2020,3/26/2020,CABUO,U&O Letter,,8/5/2020
2020008827,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,2/10/2020,3/26/2020,CABUO,U&O Letter,,8/5/2020
2020008829,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,2/10/2020,3/26/2020,CABUO,U&O Letter,,8/5/2020
2020010879,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,2/19/2020,3/26/2020,CABUO,U&O Letter,,8/5/2020
2020010882,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,2/19/2020,3/26/2020,CABUO,U&O Letter,,8/5/2020
2020010886,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,2/19/2020,3/26/2020,CABUO,U&O Letter,,8/10/2020
2020011677,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/22/2020,3/26/2020,CABUO,U&O Letter,,7/1/2020
2020015792,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/10/2020,3/26/2020,CABUO,U&O Letter,,2/3/2021
2020015793,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/10/2020,3/26/2020,CABUO,U&O Letter,,2/3/2021
2020015795,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/10/2020,3/26/2020,CABUO,U&O Letter,,2/3/2021
2020016251,CACT,Building Commercial - Tenant Finish Out,CAD02B016,"General Office, Professional Services",DONE,3/12/2020,3/26/2020,CABUO,U&O Letter,,8/19/2020
2020016531,CARA,Building Residential - Addition,CAA14U015,"Accessory Structure, Decks",DONE,3/12/2020,3/26/2020,CABUO,U&O Letter,,9/23/2020
2020016613,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/13/2020,3/26/2020,CABUO,U&O Letter,,7/10/2020
2020017654,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/18/2020,3/26/2020,CABUO,U&O Letter,,10/1/2020
2020017793,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/18/2020,3/26/2020,CABUO,U&O Letter,,3/15/2021
2020017922,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2020,3/26/2020,CABUO,U&O Letter,,11/2/2020
2020018008,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2020,3/26/2020,CABUO,U&O Letter,,10/26/2020
2020018021,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2020,3/26/2020,CABUO,U&O Letter,,11/4/2020
2020018043,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2020,3/26/2020,CABUO,U&O Letter,,10/27/2020
2020018052,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2020,3/26/2020,CABUO,U&O Letter,,11/10/2020
2020018058,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2020,3/26/2020,CABUO,U&O Letter,,10/27/2020
2018001258,CACN,Building Commercial - New,CAH03H000,"Fuel Storage, Hazardous (H1-H5)",DONE,1/8/2018,3/27/2018,CABUO,U&O Letter,,12/6/2018
2018008195,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/13/2018,3/27/2018,CABUO,U&O Letter,,2/7/2019
2018015146,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2018,3/27/2018,CABUO,U&O Letter,,10/15/2018
2018015174,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2018,3/27/2018,CABUO,U&O Letter,,10/15/2018
2018016385,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/23/2018,3/27/2018,CABUO,U&O Letter,,1/23/2019
2018016736,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2018,3/27/2018,CABUO,U&O Letter,,3/6/2019
2018016740,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,3/26/2018,3/27/2018,CABUO,U&O Letter,,3/6/2019
2018016749,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2018,3/27/2018,CABUO,U&O Letter,,11/20/2018
2018016758,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2018,3/27/2018,CABUO,U&O Letter,,9/27/2018
2018016859,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,3/26/2018,3/27/2018,CABUO,U&O Letter,,9/4/2020
2018016940,CARR,Building Residential - Rehab,CAA11R301,Detached Accessory Dwelling Unit,DONE,3/27/2018,3/27/2018,CABUO,U&O Letter,,4/13/2018
2018016960,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/27/2018,3/27/2018,CABUO,U&O Letter,1/8/2019,1/28/2019
2018016964,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/27/2018,3/27/2018,CABUO,U&O Letter,,10/17/2018
2018017122,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,3/27/2018,3/27/2018,CABUO,U&O Letter,,10/29/2018
2018047554,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/10/2018,3/27/2019,CABUO,U&O Letter,,12/13/2019
2018047566,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/10/2018,3/27/2019,CABUO,U&O Letter,,12/13/2019
2018073087,CACR,Building Commercial - Rehab,CAE05B012,"Medical/Sci Lab, Labs, Testing/ Research",DONE,11/20/2018,3/27/2019,CABUO,U&O Letter,,11/19/2019
2018078335,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/17/2018,3/27/2019,CABUO,U&O Letter,,5/14/2020
2018078341,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/17/2018,3/27/2019,CABUO,U&O Letter,,8/17/2020
2019003212,CACH,Building Commercial - Shell,CAE04B016,"Medical Office, Professional Services",DONE,1/17/2019,3/27/2019,CABUO,U&O Letter,,6/18/2020
2019004711,CACR,Building Commercial - Rehab,CAF14R102,Hotel / Motel,DONE,1/24/2019,3/27/2019,CABUO,U&O Letter,,3/24/2021
2019006623,CACR,Building Commercial - Rehab,CAF30A203,Restaurant (Fast Food),ISSUE,2/1/2019,3/27/2019,CABUO,U&O Letter,8/14/2020,
2019012253,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/1/2019,3/27/2019,CABUO,U&O Letter,,5/7/2020
2019012267,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/1/2019,3/27/2019,CABUO,U&O Letter,,7/26/2020
2019012272,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/1/2019,3/27/2019,CABUO,U&O Letter,,6/4/2020
2019012273,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/1/2019,3/27/2019,CABUO,U&O Letter,,5/18/2020
2019012278,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/1/2019,3/27/2019,CABUO,U&O Letter,,10/7/2020
2019012280,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/1/2019,3/27/2019,CABUO,U&O Letter,,10/7/2020
2019012285,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/1/2019,3/27/2019,CABUO,U&O Letter,,10/7/2020
2019013730,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,3/8/2019,3/27/2019,CABUO,U&O Letter,,10/3/2019
2019013827,CACJ,Building Commercial - Fire Damage,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,3/8/2019,3/27/2019,CABUO,U&O Letter,,8/15/2019
2019015474,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,3/18/2019,3/27/2019,CABUO,U&O Letter,,8/14/2019
2019015820,CACR,Building Commercial - Rehab,CAA03R299,"Multifamily, Condominium > 5 Unit Bldg",DONE,3/19/2019,3/27/2019,CABUO,U&O Letter,,5/11/2021
2019017184,CACF,Building Commercial - Foundation,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,3/25/2019,3/27/2019,CABUO,U&O Letter,,4/8/2021
2019017213,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/25/2019,3/27/2019,CABUO,U&O Letter,10/3/2019,11/4/2019
2019017233,CACR,Building Commercial - Rehab,CAF23M001,"Liquor Sales, Merchantile",DONE,3/25/2019,3/27/2019,CABUO,U&O Letter,,5/8/2019
2019017539,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2019,3/27/2019,CABUO,U&O Letter,,12/4/2019
2019017695,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2019,3/27/2019,CABUO,U&O Letter,8/28/2019,11/4/2019
2019017724,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2019,3/27/2019,CABUO,U&O Letter,9/25/2019,11/6/2019
2019017816,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/27/2019,3/27/2019,CABUO,U&O Letter,,5/19/2020
2019017821,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,3/27/2019,3/27/2019,CABUO,U&O Letter,,11/9/2020
2019017854,CARN,Building Residential - New,CAA14U011,"Accessory Structure, Shed / Storage Bldg",DONE,3/27/2019,3/27/2019,CABUO,U&O Letter,,4/23/2019
2020005538,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,1/27/2020,3/27/2020,CABUO,U&O Letter,,7/30/2020
2020011401,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/21/2020,3/27/2020,CABUO,U&O Letter,,2/9/2021
2020015607,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/10/2020,3/27/2020,CABUO,U&O Letter,12/10/2020,12/15/2020
2020015644,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/10/2020,3/27/2020,CABUO,U&O Letter,12/10/2020,12/15/2020
2020018838,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,7/17/2020
2020018840,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,7/17/2020
2020018841,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,7/17/2020
2020018842,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,7/17/2020
2020018848,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,7/17/2020
2020018850,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,7/17/2020
2020018854,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,8/10/2020
2020018855,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,8/10/2020
2020018858,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,8/10/2020
2020018860,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,8/10/2020
2020018863,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,8/10/2020
2020018865,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,3/24/2020,3/27/2020,CABUO,U&O Letter,,8/25/2020
2018014689,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/15/2018,3/28/2018,CABUO,U&O Letter,,8/8/2018
2018014690,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/15/2018,3/28/2018,CABUO,U&O Letter,,9/13/2018
2018016700,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2018,3/28/2018,CABUO,U&O Letter,,2/5/2019
2018016703,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/26/2018,3/28/2018,CABUO,U&O Letter,,2/5/2019
2018016997,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/27/2018,3/28/2018,CABUO,U&O Letter,,6/5/2019
2018017008,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/27/2018,3/28/2018,CABUO,U&O Letter,5/23/2019,6/3/2019
2018061174,CACN,Building Commercial - New,CAF14R102,Hotel / Motel,DONE,9/26/2018,3/28/2019,CABUO,U&O Letter,9/25/2020,10/2/2020
2019000731,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,1/4/2019,3/28/2019,CABUO,U&O Letter,,8/1/2019
2019003575,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,1/18/2019,3/28/2019,CABUO,U&O Letter,,8/6/2020
2019006912,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,2/4/2019,3/28/2019,CABUO,U&O Letter,7/19/2019,8/5/2019
2019012088,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,2/28/2019,3/28/2019,CABUO,U&O Letter,8/25/2020,
2019012095,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/28/2019,3/28/2019,CABUO,U&O Letter,,11/8/2019
2019013513,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/7/2019,3/28/2019,CABUO,U&O Letter,,10/11/2019
2019013519,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/7/2019,3/28/2019,CABUO,U&O Letter,,2/6/2020
2019013525,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/7/2019,3/28/2019,CABUO,U&O Letter,,10/2/2019
2019013532,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/7/2019,3/28/2019,CABUO,U&O Letter,,11/4/2019
2019014126,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/11/2019,3/28/2019,CABUO,U&O Letter,,2/10/2020
2019014128,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/11/2019,3/28/2019,CABUO,U&O Letter,,10/2/2019
2019014226,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/11/2019,3/28/2019,CABUO,U&O Letter,,2/3/2020
2019014442,CACN,Building Commercial - New,CAB02A316,"Cultural Center, Museum",DONE,3/12/2019,3/28/2019,CABUO,U&O Letter,,9/1/2020
2019014567,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/8/2020
2019014576,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/30/2020
2019014599,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/29/2020
2019014601,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/29/2020
2019014646,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/8/2020
2019014648,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/8/2020
2019014661,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,2/13/2020
2019014663,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/29/2020
2019014714,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/8/2020
2019014720,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/13/2019,3/28/2019,CABUO,U&O Letter,,1/13/2020
2019015695,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/18/2019,3/28/2019,CABUO,U&O Letter,,12/6/2019
2019015722,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/18/2019,3/28/2019,CABUO,U&O Letter,,12/4/2019
2019015817,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2019,3/28/2019,CABUO,U&O Letter,,9/16/2020
2019015831,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2019,3/28/2019,CABUO,U&O Letter,,9/16/2020
2019015844,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2019,3/28/2019,CABUO,U&O Letter,,9/17/2020
2019015860,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2019,3/28/2019,CABUO,U&O Letter,,9/17/2020
2019016236,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,3/20/2019,3/28/2019,CABUO,U&O Letter,,8/8/2019
2019016516,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,3/21/2019,3/28/2019,CABUO,U&O Letter,,9/26/2019
2019017853,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/27/2019,3/28/2019,CABUO,U&O Letter,8/17/2020,8/21/2020
2019018149,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,3/28/2019,3/28/2019,CABUO,U&O Letter,,3/11/2020
2018008550,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/14/2018,3/29/2018,CABUO,U&O Letter,,2/1/2019
2018008560,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/14/2018,3/29/2018,CABUO,U&O Letter,,2/1/2019
2018008564,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/14/2018,3/29/2018,CABUO,U&O Letter,,3/27/2019
2018008577,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/14/2018,3/29/2018,CABUO,U&O Letter,,2/1/2019
2018008583,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/14/2018,3/29/2018,CABUO,U&O Letter,,3/27/2019
2018008586,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/14/2018,3/29/2018,CABUO,U&O Letter,,2/1/2019
2018011120,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/28/2018,3/29/2018,CABUO,U&O Letter,8/8/2019,8/28/2019
2018011127,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/28/2018,3/29/2018,CABUO,U&O Letter,8/8/2019,8/28/2019
2018011140,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/28/2018,3/29/2018,CABUO,U&O Letter,8/8/2019,8/28/2019
2018011147,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,2/28/2018,3/29/2018,CABUO,U&O Letter,8/8/2019,8/28/2019
2018015190,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/19/2018,3/29/2018,CABUO,U&O Letter,,8/13/2018
